sample_id,z,y
1009340,0,0.4631121236914113
3897185,0,1.15723603123056
2175900,1,1.5462698883995154
2923532,1,1.6378437240373827
3092254,1,1.1905830558260346
2946702,0,1.2818422748261744
479788,0,0.4900612265397042
1862183,1,0.5939216710419859
2117412,0,1.3878675605099966
3112699,1,0.8556472609015779
2679628,0,0.6172844602526981
2456869,0,0.9654531727306757
1107822,0,0.07813310733791244
1322687,0,0.817790685781986
2449331,0,0.9665789220301385
1201742,0,0.9045510562115411
2612686,1,0.9344605092787434
873961,1,0.9985523106342117
3805696,0,1.3439460584488714
2559091,1,0.9870928277007378
3855654,1,0.850338914011588
2782762,0,0.5544424789401783
2622747,1,1.0377460865715178
2589109,1,1.1184904233916375
956144,1,1.0151009672994076
2392386,0,1.5131210257771066
2880945,0,1.2166926940044265
217028,0,0.6711465672389284
1151939,1,1.0872380663436796
2425847,0,0.7687247319262616
2410965,1,1.24452662308188
2891712,0,1.235514682877906
2146737,0,0.8733651758775298
3003999,1,0.8094170216724013
3385415,0,0.32220105016856015
3115557,1,0.5732271910432731
1061543,1,1.407591412717048
1493989,0,0.31381660222273233
670635,1,1.0591448625168878
3864137,0,1.3804416721509267
619449,1,1.6248237549803202
2416720,0,0.6991993548165368
1890197,0,0.3451606447043633
629137,0,0.5699025138731397
2260645,1,1.041624745426183
1568420,0,1.018657381212394
539424,0,1.4554175295028413
3265380,1,1.5328187724980775
2885956,1,0.6825548153852969
3524393,0,0.7032151589872864
3333494,1,1.05666090172471
482980,0,0.35649492645957065
1302720,0,0.9948862944366823
947623,1,0.41307620566463665
1617472,0,0.5638380845544151
295558,1,0.4008862283207415
1205646,0,0.5838133064126739
1956018,1,1.616588470736192
3724611,0,0.5750354376103888
368813,0,0.3373307357613052
298714,0,0.6490566964048963
1714566,1,0.7108183863718358
2745534,0,1.2086228570630868
985924,1,0.4303962755100663
2904974,1,0.9959458820880204
3703885,0,0.49313078770368324
2922481,1,1.2050110823113436
1900630,0,1.0300667269290245
2657050,1,0.8423369131435184
928181,0,1.0155314162852789
2928560,0,1.1059289505728243
3119564,0,0.7206185663722153
3776769,1,0.8122306370478036
248194,0,0.842480726767625
1131735,1,0.4053898374596824
3942659,0,0.82082725553499
407446,1,0.9796926018241245
421935,0,0.6794737693560108
1341026,0,1.2065152870333036
2791493,0,1.8636225916366773
3233356,1,0.5453561244485315
995363,1,1.8317546417500798
234331,1,1.482167115747208
401937,0,0.4857686795789584
2274357,1,1.0090105233420517
576770,0,1.2950911094314557
3946654,1,1.1301728681727428
3845628,0,0.8983682240639388
2662135,1,1.7626711263641717
1099494,1,0.7871298404391452
3807556,0,1.1724920491865558
3783824,1,0.34826064982275706
3456003,0,0.14676425605620402
3357835,0,1.1578588399140466
1168042,1,0.8292426805381903
968466,0,1.1138060410362867
2229202,0,1.3606891742375105
2692513,1,0.6378902052735406
3032699,1,1.1045273226919554
1639323,0,1.3650149877095412
1679719,1,1.0916104489459295
2961916,0,0.35570888877614326
532156,0,0.7970783105269686
364975,0,0.7144597983922505
480124,0,0.9116328500404327
1107398,1,1.1233523900396694
3666268,1,1.006267344671645
3843557,1,1.013563755162187
3268562,1,0.6931193413301238
1283265,0,0.36810443853011293
2390647,0,1.037076293044617
2885175,1,0.5713692721145415
1849721,1,0.7422237002341674
265031,1,1.0997658155526557
3681548,1,1.1275285024712287
2488950,1,1.6497939868785114
2696251,1,1.4822760187506154
3840185,1,0.8016112593108118
3793373,1,2.1056911173780675
2447884,0,1.2497803160005803
3133935,0,0.9813114380864203
3056532,1,0.7101346047405757
829054,0,1.3077265608134003
1080578,0,0.8673851276450782
1131516,1,1.2370399879749134
1528008,1,1.2081197226422562
2062292,0,0.0785743069281385
299409,1,1.577503317617727
1146093,0,0.7463944163960913
253464,1,1.1740171302107891
2205026,0,1.423207970147725
692130,1,0.8500170177939801
1696567,1,0.6758488475837912
3864487,0,1.2831900383322523
3068357,1,1.3005261007050564
1777047,0,1.0641151130957733
1626610,1,1.5715448275995385
948081,1,0.967622157415921
1350649,1,0.8216388179595865
2149851,0,0.8470276527557209
2679978,0,0.8375311713634087
1558082,0,0.28091551383257607
3902433,1,1.0359259267130536
873519,0,0.8379554573975363
2754840,0,0.8585611137566681
2162660,1,0.9698468739629028
599078,1,0.9217491602915898
2221864,1,0.9435128219594423
3190395,0,0.7141908040589507
3404980,0,0.6285810808529197
2002319,0,0.6213822375697914
2664971,1,1.2878766544100682
3782495,1,1.7326081065930583
528649,0,1.2831581643637693
293591,0,0.3356931332036199
732710,0,0.857518850750651
2393791,1,1.353321812236766
3310251,0,1.4077319642396726
1109880,1,0.6668438010328988
1024876,0,0.3684105012954967
2577880,0,-0.05899542674204661
1558245,0,0.9837787435151581
1482740,1,1.1208908646184301
3013673,0,0.9997182167641112
3218958,0,1.4390554061179728
3490078,1,1.1017007575056206
3512861,1,0.961080388631798
449364,0,0.006032111711514188
1364058,0,1.0143060360282303
2689741,0,1.0670682323592129
2185027,1,1.0277388252971111
1670274,1,1.0153718067731292
3731800,0,1.214956782411515
1570919,1,0.13738608851819245
1230986,0,0.5298292703735104
2551793,1,0.990981318569881
373863,0,0.9777074739155736
1573733,1,0.3579680868610622
1530812,1,1.0481484973041018
2146697,0,0.9547051394305092
3438092,0,0.7335503414780002
3371933,0,0.5327191398346672
1358818,0,0.8358696079937658
2743542,1,1.3244683715850574
2807356,1,1.302875007007064
354212,0,0.35892657398322975
264979,1,1.474848107423765
439389,0,0.7229923753821105
1674541,0,0.1938632000409629
1844917,0,0.9826234752154889
1817456,0,-0.03393270539964999
2003169,0,1.1313594236529196
1125845,0,-0.263867206269484
368730,1,1.0058154373412913
2608909,0,0.6939133064172606
2135406,0,1.0437945983724568
1513052,0,0.4487974681396772
593134,0,0.28101016964935244
897257,0,0.5502453829239238
2885508,0,0.13255928747844947
1676852,1,1.2566480796621322
1139167,1,1.2679796515038457
3328695,1,1.1339737410261481
207198,1,1.3800850733265104
2471780,1,0.31263943131253435
3372900,1,0.5390752310879847
1053510,1,1.2508650258807021
828268,0,-0.14555288846025527
1896788,0,0.8774989316608557
2203245,1,1.6741631409307351
674220,0,1.0020879908292801
900376,1,0.8670941024289862
1061660,1,0.9962235068421302
3750392,0,0.6815311238735445
450567,0,1.2539058191228167
653205,0,-0.06658824235560679
247834,0,0.9282285062813778
1976766,1,0.9076487866633718
1330842,0,1.1017203442648573
457475,0,1.0197395950670585
2222744,0,0.9762847846434792
2877607,1,0.8418918473237217
700621,0,0.2597716716999663
443062,0,0.0002787868638143287
2473217,1,0.7403432450283525
864290,1,1.0393787602418483
3053518,1,1.3385555691814162
485777,1,0.7879408888202042
3305049,0,0.5520889108958293
3139098,0,1.3994866384417808
2913496,0,0.11691720772255076
3909073,0,0.7478052400880864
1733287,0,1.0960394911713573
621574,1,1.2192123870605271
3330018,1,1.4049664577886265
2271474,0,0.9672545918585711
1728783,0,0.2256636760946621
1116774,1,1.2197758829698504
1728517,1,0.9321664111121093
627764,1,0.9547667344247981
1249008,0,0.38256569011355207
1551229,0,0.531283525589342
2136168,1,1.3907195785368374
277405,0,1.1460292567469588
1427962,1,0.8660147291801347
328334,0,0.7440074333538279
3414111,0,0.28111087468014595
2519532,0,1.4192962927472186
2407599,0,0.6491197520444936
335282,0,-0.04075517143487861
3762404,1,0.66389623577598
3756566,0,0.8641916183201721
2969528,0,0.7344843887838712
3105952,0,0.03156516836594547
1267226,0,-0.21686930820170913
3933285,0,0.6763793576515933
3332586,0,0.8658486975311224
3335881,1,1.2231655945306796
1242889,0,0.8772294002471538
3754766,0,0.3478930369202672
2033088,0,0.4731805121493758
809494,0,0.5669223509523118
976295,0,0.49027025551454717
719067,1,0.6902520727661907
1593776,1,1.1240897742301366
2479576,1,1.23344578990341
2883931,0,0.07617633250976019
2464820,0,0.22728502726155075
3287918,0,0.5386523141310975
2051756,1,0.9389471474898986
3884748,0,1.1256581630287517
370247,0,1.6536570294829567
438986,0,0.9120695074977586
831164,0,1.1532408336165672
470065,0,1.1402938003268548
1207415,1,1.1840018345871313
2251166,0,1.1054422495017615
2872370,1,1.121480893616386
3371587,0,0.29020746024019517
1839598,0,0.8055472743201654
2896108,1,0.9426964099977677
3370073,1,0.546876012259343
221834,0,0.8912773844077468
2496691,0,0.28946012536632904
1291705,0,1.6972363072713996
260991,0,1.436866593393842
3684007,1,1.346015848372812
1635937,0,1.4070948105521555
3412368,1,1.4675840755541822
2219162,0,0.5558496586950762
3161463,0,1.040687928488927
1386469,1,1.2087781223688874
3664768,1,1.2406213399492712
1301078,0,0.1013593738016415
2033705,1,0.6018989328960953
526197,0,0.660568506804172
1670389,1,1.0841253995983546
3800410,0,0.8839024297447349
1348141,1,0.6016555384262126
2501439,0,1.3883038195778554
3928480,0,1.038335394806142
2222853,1,1.1661940013923238
542441,0,0.5299104358065805
3193449,1,0.8064584520896794
1427877,0,0.9866173862985532
2766735,0,1.0005195773757716
1904299,0,0.6495145743094226
329625,1,1.1378172018627866
1341025,1,0.7589816916541955
3425305,0,0.24322742991406843
558520,1,0.9624891166902021
3711788,0,1.039985795810718
3711056,1,1.0127347431541796
3681136,1,1.2309847347376062
1469902,0,0.657045158092191
3875767,1,0.9087708575175715
832412,0,0.7365127825802286
1827681,0,0.8091810298401151
477579,1,0.4735251530788708
640650,0,0.729785602328247
626128,1,1.012907529003996
2833003,0,1.0863941246960986
471295,0,1.02931599500769
1319728,1,0.8285070259217298
2806508,0,0.8498555701717647
1104309,0,1.0873322223675026
2872265,1,1.0176871916771972
350979,0,0.3624416019538782
2782693,1,1.303346135832796
3845076,0,0.32376161079777577
3314388,0,0.6038780791213965
463730,0,1.1039416907838024
1829390,1,0.47637855778291194
3701279,1,0.5532254689636691
3712356,1,0.04284157975087166
1127029,1,0.2590938466913928
1215977,1,1.8446447307280303
841314,1,0.8786078494049618
1679184,1,1.3294741744192247
3017803,1,0.7385591825818332
1643686,0,1.0088048785294426
3469123,1,0.9712222997569946
1441392,1,1.6284217064851099
3482307,1,1.4168997727870636
2003781,1,0.8289968475057469
1121252,1,1.5119557489164892
1882097,1,1.7751032967743723
3681247,1,0.7489882224408976
1152535,1,0.787409566442841
1996220,0,1.1314654022594006
318457,0,-0.27974387867476236
1694211,1,0.5903336257584779
2153991,1,1.2006760556050757
2684504,1,1.3916894371491388
3452302,0,0.9054265270447013
3423710,0,0.9113756863167206
3751946,1,1.7639451790492977
1108988,0,1.6858050579191959
2856740,1,0.9085980821450614
1464888,0,0.014493005272883108
2835427,0,0.4873110423282311
3220880,1,1.156844038864598
732307,0,0.7491117051911829
2462830,0,0.8077134473280713
2904081,1,0.7775880969705966
2061636,0,0.6528650975218593
1170272,0,0.8994326615497179
3071024,1,1.748879470410974
659528,1,1.5917615254633553
3334941,0,1.0328063531185125
3876495,0,0.7952911754201366
2584456,1,0.42939555510760563
352584,0,1.1023387801451596
3291229,0,0.3234274464605658
2267137,1,0.9506430895606832
3426063,0,1.1734000228352999
2544338,0,1.5960962866197752
451465,1,1.242626754016568
2037754,0,1.3666784147067972
3266570,0,0.8815478480404615
3331427,1,1.2599034117045511
916185,1,0.24352076102963316
1976001,1,0.7655994477617887
2474937,0,0.5580139850933784
851153,0,1.0140066946975705
461272,0,0.8408618202644339
831277,0,0.4309065483037333
3951114,1,1.5705980528497128
2890629,1,0.8871499754784598
2739126,1,0.6761883097818044
732102,1,1.0433881365164062
2553866,1,0.4484057959483668
3897093,1,1.5760339908925312
475796,0,0.9046976988494565
472175,1,1.3455037765353413
990998,1,1.9061371337498136
