sample_id,y0,y1
1899381,3.0110045862398773,3.286489773012083
3738625,2.58357152074685,2.8590567075190556
2755344,4.673817119115241,5.103154627378495
2181269,2.2578989366682642,2.4805640258037593
2486025,2.640175389012585,2.8797582122020042
1493461,2.5191052635860434,2.7417703527215385
3029493,2.6258551179877854,2.8818873862929473
1647111,2.711476462698355,2.93414155183385
2561694,4.369670443237201,4.76869101271712
587633,1.8803934368292552,2.0529304708016407
215643,2.7901228792479706,3.047908818616686
2211475,1.4068957381411904,1.5559262637886164
2759124,4.906247115800891,5.335584624064145
2243148,2.347293131439323,2.5782622434019524
2003880,4.997057626834419,5.442406753636552
3673044,3.033855713700026,3.3093409004722316
2216417,4.665050393448239,5.094387901711493
2254044,1.5455736690576782,1.6937754164545553
2472840,1.4498619391175096,1.610215563543503
1168117,1.1886795745385705,1.3041367992684005
344574,4.637869673585861,5.067207181849115
683367,4.806593448049255,5.235930956312509
1845977,3.0281365142862176,3.324552620870337
929486,4.2947786655178986,4.724116173781153
2113669,0.8515854084247546,0.9334886727194843
1001266,2.1615176677796546,2.3684596399114346
2235146,4.736355774594407,5.165693282857661
1969412,2.4402289479882766,2.6471307471932413
2170686,4.5610240959087305,5.006373222710863
3240194,4.3933666742277,4.822704182490954
1105567,4.62616395429915,5.040065509075515
3349307,1.4318237011000676,1.586412138370375
1429429,2.8795352555635723,3.0941948760575024
3277729,4.294407965255894,4.708309520032261
3416506,4.783985598983758,5.229334725785891
933464,4.475735433815399,4.874756003295318
3651214,4.68315123481624,5.128500361618372
753487,2.6219484882445974,2.8446135773800925
3079822,3.8179897092066244,4.161159376155657
2567389,5.213446176137232,5.658795302939365
392774,5.139322709495423,5.601280588614173
758608,4.2698291415255625,4.668849711005482
2056690,4.7181435540156755,5.180101433134426
853657,5.116497019132565,5.561846145934697
936383,1.9402011225819698,2.1127381565543555
725646,4.621661406091956,5.0355629608683214
1602531,1.2618018041124253,1.4163902413827327
939173,2.6770184402737467,2.916601263463166
1391955,2.4574781993043793,2.7149422589287213
3679707,2.4967834041902193,2.743610555055986
2736489,1.564530922303804,1.71356144795123
576542,4.86876475910452,5.314113885906653
586493,1.6624343459825914,1.8227879704085848
2123045,4.321553996552574,4.720574566032494
1563870,3.2028556005816307,3.4886146712768853
2133338,4.592673210561262,5.006574765337628
1452687,4.273771972965058,4.672792542444977
1719617,2.3344818461557524,2.557103710090298
1056539,4.377328792489327,4.791230347265692
230947,2.456198283630501,2.678863372765996
2723430,1.7627800712459545,1.917368508516262
3000942,1.3175199119690242,1.4323573569616785
3019278,4.704715384761922,5.150064511564055
874664,2.5008854768245317,2.715545097318462
341716,2.4895562058851377,2.6890580019437103
1978138,2.2619005445397717,2.4406139672931104
1369367,2.3388147589290775,2.5614798480645726
1535782,3.1567541478232357,3.4531702544073553
1887653,3.2176181532001014,3.5365554770974486
3497949,5.2544488156173434,5.716406694736094
1055671,4.239377487993406,4.653279042769771
1402381,4.470237669914396,4.884139224690761
1129907,1.472997602986213,1.6452857495221016
267486,4.771195487000646,5.185097041777011
2985172,3.0265436950891225,3.312302765784377
2649814,4.768844928771129,5.198182437034383
2417650,1.5584730872007349,1.6871996397755453
3357161,5.264273735327287,5.743459769916076
3246476,5.1942616693180526,5.656219548436803
1333432,4.885713906455919,5.331063033258052
679246,4.2340373551000345,4.6633748633632885
1482349,4.646965436643883,5.045986006123802
1195636,0.9984774279702914,1.1211167286002142
877698,2.237354336567838,2.4368561326264104
756375,4.477810666404379,4.923159793206511
3437634,4.09855118276399,4.483225782389753
2675692,4.193473538680017,4.592494108159936
1962412,1.3911685221543673,1.4713263592533392
2990762,2.5781585913547307,2.8341908596598926
692160,2.6053396350215503,2.8280047241570454
1812006,1.6533850381053532,1.7962584942733844
3137073,4.592760247319319,5.022097755582573
1212790,4.324077971250669,4.7379795260270345
651145,4.069268706198466,4.483170260974831
1500293,4.679282161723278,5.108619669986532
982093,4.025768057731715,4.4104426573574775
3466906,2.171609555666024,2.378551527797804
3845315,0.8805598899091638,0.9834510823262685
749664,4.649783924901689,5.063685479678054
552090,4.832226070617576,5.26156357888083
