sample_id,z,y
479891,0,2.109492957651123
1943865,1,1.448396273367911
3442067,1,2.183905542842156
2628135,0,2.4668532131855203
2436315,0,1.7469491989616532
2836564,1,2.4292844866575503
2597816,1,0.6707091444492561
2508561,1,0.29046805588376057
234991,1,1.9591022789314179
1643087,1,1.3978746198729293
3475913,0,2.62595826160709
3859595,1,1.0174467632575483
2891666,1,1.0615528319221286
2235026,1,2.1322081386241085
3489157,1,2.3975600108848716
2841014,0,1.6548661902347503
3438683,0,1.595526225842636
2113521,0,1.034010591097375
1624840,0,2.1026713782153554
1496028,1,2.265957253754103
3312891,1,0.7691337856978224
1245402,0,2.012896916872996
1878816,1,0.6231218598048089
2004134,0,1.5098028497004752
1467741,0,4.890648296293646
2866404,0,1.0011771079455785
1103820,1,0.7293726307894091
3094206,1,1.2605803011124483
3405389,0,1.9206131902531631
1266377,1,2.1734923911096136
3913357,1,-0.002563253679824018
2611247,0,1.4613185730777345
2058524,1,2.6261645187426295
1253667,0,1.1646973729620964
454758,0,1.833527535499822
3240656,0,-0.2573474915793577
1890302,1,1.0136467549544463
650746,0,2.2816754980520626
2758627,1,-0.07543230737010354
2650141,0,2.290934552461608
1103028,1,2.058319720478978
1684199,0,1.5663379967531867
2472978,0,1.3866178173738692
249946,1,1.3416248981670629
3073392,1,-0.251304619709243
2932253,0,4.27931799818001
1087466,1,2.121052069820971
2512240,1,1.9496496016649665
3941229,0,1.170754078771494
1470367,1,0.3838645956035639
828616,1,1.6535861597717392
3668906,0,1.141987594660284
2403158,1,6.271757974201584
1532760,0,2.1026150242938533
2491977,1,1.7574025592384797
1084731,0,24.450160255209852
2871291,0,0.9488472149946672
2726635,1,-0.0341043385595394
1150446,0,1.1813673075583953
839266,1,2.4070713733353992
3959106,0,1.1051871984867938
3952711,0,1.3728763825253583
3177757,1,1.0413939370101477
1386073,0,3.021114246095247
2788923,0,1.6143798342283342
526648,1,-0.5657182270087387
2167484,0,2.45882312060731
424518,1,2.197818853263004
3910722,1,0.944549163160488
2391264,1,-0.031231467080064274
2531832,1,1.3198524041575
1975316,1,2.3932210150162962
1280658,1,1.924541811012366
2454922,0,0.13855932636197948
3547617,1,2.543775411036123
1612591,0,1.6115969705951516
890362,1,2.1384853901911267
3102726,1,1.433312917898186
1977721,1,0.8167050367637139
312409,1,0.7688813653503872
2405997,0,1.512567922951965
3802055,0,0.2655547007922141
3798572,1,0.06152167273989387
3229650,1,1.2510767602739827
3090908,0,0.8801758177027109
3321223,1,0.37636441772495216
2668740,0,1.9771507379192161
1148283,1,-0.25045127209204
3139333,1,0.7061919694618164
2223068,1,0.3425111319231197
3110400,0,-0.3472270679609721
341025,0,-0.236185985426671
1246058,1,1.1104810893831902
2646340,0,4.738675991851544
309854,1,4.793773815775888
2427491,1,4.744739332359238
3019767,0,2.0269387133518686
503880,0,2.786570656945115
3293780,1,2.1195990617737888
1784607,1,1.702518791385569
628423,0,2.2983758567951416
3663532,1,1.2569062311544312
2033050,1,2.285868357963299
2135148,1,2.0716510367268426
700400,1,1.5349323576410971
1957864,1,1.0106251513520326
1385749,1,0.9858140854923766
263903,1,4.460213442456853
1259921,1,1.9391037363701307
1980995,1,0.9300309870055071
1698952,0,1.319959623059643
2212422,1,0.8792926561667392
3902285,1,1.106662799198539
1633211,1,1.5526479294368511
1915861,1,1.3286441170064953
3428990,1,0.6341481305751235
3216745,1,2.616599565334135
685402,1,2.6944864998415614
892267,1,2.147419050405063
2214324,1,1.6918764451472323
1872353,0,1.3960310676638779
2276287,0,2.4359075213626213
3922228,0,8.511126818981937
297940,1,2.231017471190561
707208,1,0.448144555287347
1014813,1,2.029712335087063
2481206,0,2.6402620135882855
400645,1,2.1132365860767655
3908164,0,-0.5798395681813362
2800126,0,3.017518746286319
1281210,1,-0.5438251723010322
1462165,0,2.612386532743771
3371786,0,2.3966908908190505
2208106,0,2.8643053387151887
472175,1,1.5838201704825694
1715319,0,1.0048860859166002
3882833,0,0.21583581408755623
2524011,0,2.5201727233118945
2169688,0,0.1704812307676371
907540,0,0.3258219855033272
690726,0,2.4806773839247223
1773208,0,2.1266624729713275
677989,1,4.467442142589581
2729078,1,-0.009315666463294348
1775928,0,4.447452881282241
3901560,0,1.5917666820759004
3158587,1,1.2516929328022555
3791756,0,1.2828354355789968
2581623,1,-0.11796814524804305
3333962,1,0.10163352260692131
322780,0,2.850369838080238
1002864,1,2.359236514902458
1480209,1,3.678141616241363
983459,1,0.9295973809923139
734227,1,0.12312106239995604
694966,1,2.376822045512769
830478,1,2.5011682962586157
721936,0,1.9979578241489793
2152227,1,1.9753677756804187
3866860,1,0.48729004752881977
3737291,1,0.9681090520530339
2707342,1,2.428083412887285
212495,1,2.290732830501788
961139,0,1.489729283611108
590647,0,1.7566277754822495
2667004,0,-0.6069237315170748
2776865,1,2.4647152649075394
3932514,1,0.6383968534040916
2583954,0,0.5114026792476033
1333432,1,1.5024118800022959
2110348,1,2.229073201617207
1775108,0,-0.5054496453848625
2520708,0,1.4418411075273814
3079076,0,0.6199636180401675
674613,0,1.3858453191901514
208375,1,2.1197328730624503
1413530,1,2.2187261954726685
2975329,0,2.060332391741962
2445944,0,1.3987865739810565
3418098,1,1.6646023513246853
495490,0,1.1684112953844346
2224685,1,1.8531849199288437
1351680,1,2.1382321010966567
3415674,0,2.56763989783313
2109589,0,2.2302172043928934
2035609,0,2.222191452599344
2717725,1,3.244561506062282
1134926,1,0.16839287951049547
3686521,1,2.3493785130622076
1814718,0,1.0269417480510405
1578176,0,1.081003692286804
3378119,0,0.960521929924521
561397,0,-0.28078913598520083
3714033,0,3.3264529957328404
353457,1,0.5169890445151369
1967847,1,1.1849362849709977
3674489,1,1.4255017248043
1471049,1,2.7648055755281282
3938051,0,-0.6262847376510221
335685,0,0.7934949737840639
873340,0,5.218873680127604
3361299,1,0.6308002077378291
1544239,0,1.2336774611983732
1396172,0,0.4284854002161623
3931254,1,2.288998482931671
3450122,0,0.47771744004675426
3431305,0,1.862440965981691
2064971,0,1.4611350595644852
3245623,0,2.598576708338219
2995266,1,0.5418528469621251
3416506,1,2.030075696746996
3721141,0,1.0411015312281826
1273883,0,2.3093410903807063
2662316,0,1.4225717723830993
2241867,0,1.8461250854659346
641427,0,2.540836496296034
2824829,0,1.0228940865036624
1448859,1,0.7990574502735354
937047,0,4.523446976443074
3120005,0,2.173294508581107
3769915,0,2.178843093788882
397615,0,2.0514842288940986
807816,0,1.2630337355246042
2658428,1,1.7707157121953112
1044834,1,1.8764299077922824
1609581,1,2.1351241562814414
1614753,1,0.10344879522112424
3387833,1,0.05837532981974214
1716431,1,0.9222885450194761
1722485,1,1.2453646057778147
259582,1,1.6949472441825595
2459301,1,2.4396176644053202
2211451,0,1.5522977748808495
3675367,0,0.03410268193801498
3505217,0,3.0471275031605316
902208,0,2.23509722553027
1031528,1,0.9680684202413661
3944080,0,0.8344510964309063
2662182,1,-0.5762010017160718
854455,0,2.1417770736460677
3454764,1,0.1403426738222166
3939591,0,1.263585172167371
3461420,0,1.6063472761530075
3801300,0,0.5062924127557804
3524393,1,2.0116480585666587
552307,1,0.7973255381773401
3035545,1,2.4554997145375
2502128,1,1.712302466526738
439172,0,2.32544302678128
865754,1,3.0053780993486026
2181986,0,2.0826779203635435
1825622,1,0.47457967152881264
1151584,0,2.0343218711102318
877252,0,1.2088195543416507
1145055,1,1.2326412995033498
3750065,1,0.6063484117864735
3366195,0,2.3570481877254528
2397607,1,1.011359476449158
2547770,1,1.9967373645374158
1788511,0,2.3155322891702284
2713066,1,1.933187428804621
2174802,1,0.18202869227953666
648311,0,-0.3660760494613047
1914888,0,0.5117920554763764
1362686,0,2.594259145987781
531148,1,6.035566263086266
1011119,1,-0.1726840375855425
538160,0,1.2769791320008803
265462,0,1.9089311935014415
2844737,1,3.1633695885077264
3422478,1,2.002951949925038
447266,0,1.9261792413690053
909747,1,0.1786711857011571
1849676,1,1.888768562913147
3403416,1,1.9516377005004433
2481764,1,2.5082048707416766
2835182,0,1.1998477720115794
3801940,0,1.7085926794151942
2745457,0,1.530017060962808
3682360,1,0.0015600766208319211
3927620,0,1.3131566134512944
3317694,0,0.44042131436481013
3719303,0,0.4010439826140608
2665183,0,2.116082024024185
2796220,1,1.8340454495440794
731524,0,1.9921418143218248
3016327,0,1.8566085558755943
909168,0,0.0725584952591224
1061331,0,2.1542356473253923
510970,0,2.327030334938329
3375475,0,0.553536845184961
3171739,1,1.8004061384301648
663086,1,1.0527922740542992
3115160,1,0.677111072320921
3237518,1,2.043229850619421
2603602,1,0.2487035289244919
2169273,0,2.161272536559911
374178,0,2.3549471673949913
609324,1,-0.16157732856861395
3941303,1,0.9694283615298621
3501026,1,1.812630347714167
3942842,0,1.8864247174834186
1377358,0,2.2572142033859053
649088,1,1.589898294832245
1918402,1,0.9444282430157623
1622066,1,0.18752268157085414
1596543,1,-0.04452330275734234
2228928,1,0.46203146714486254
281245,1,1.858881752404653
3055782,0,1.3050550501636953
903170,1,-0.18047967885917054
494973,0,2.4861602847754027
1080995,1,0.19993963890576244
883099,0,2.0460788009431288
1473280,1,0.3228685151388916
1638144,1,1.68913730790255
422913,1,5.894321458528297
3066215,1,1.400042345716931
2405470,1,1.644578049209538
336035,0,2.8131991158953404
2420452,1,1.7261549395166238
273104,1,2.714697663407135
2227526,0,2.148453133772739
3725022,0,1.9723981030651414
1516364,1,2.2632600906584557
3433359,0,2.011084328384361
527088,0,1.888154776161662
2181606,0,2.127208585328644
3923233,1,0.6740487746643941
805524,1,0.9328760984949692
3108086,0,0.5381163245834281
3333104,0,2.352754903808796
511618,1,1.5375104500167331
1117373,0,1.1046642123349846
1055058,0,0.3595454536483461
727416,0,2.141798761770721
3214187,0,2.658926530437525
3360552,1,4.151178665914646
2411083,1,1.0443163242073317
2463196,0,1.9105537400953512
1118301,0,0.965191619548093
1750182,0,3.059142008720102
3001550,0,1.2849441162745776
607023,1,1.8631243370290202
1574630,0,0.22832804220341835
1700188,0,19.86741397600522
3338815,1,0.47008806706552286
589264,1,0.9727316445623313
2911155,1,0.6813903743360898
947823,1,0.005316198381454584
1887816,1,1.9824971637117477
3928013,1,1.3477125528513614
3696087,0,2.0398265990493436
826127,1,1.3167836469060858
1399299,0,2.3422210762546984
3422498,0,2.061231446231883
203841,1,0.9864549028115615
1980811,1,1.4449218360657712
1666687,0,1.3965369233624036
3272536,1,-0.40995606904148024
3295323,0,1.8804534405026518
1263347,1,0.9264458651098063
3308527,1,2.439257247710972
197543,0,-0.3196762965845501
3368508,1,4.643403636033887
314589,0,6.166150137279118
2936885,1,1.8147248134871683
2133634,1,0.4630182537582588
354937,1,2.067400376174401
3188134,1,2.1484446196571247
3296327,1,2.1613363480356655
3255746,0,2.7757965117849146
3737348,0,1.7964033149400882
381908,1,1.8287481490664925
2842391,1,1.7971769229646195
1952288,1,1.3500618952619368
1743953,1,2.8210961810955535
821190,0,2.401762864818315
3660163,0,1.186784954811991
3114142,0,2.3584783738624995
1487835,1,1.9472890046281695
361859,1,0.9818277018024856
1256551,1,2.4248349321232445
682458,1,1.523602684801065
2273166,1,0.11005444699461647
2184210,0,2.28763784925837
634899,1,2.506017236482993
3073453,1,1.2788117733489388
2018231,0,1.4559327229208154
2010969,1,2.1111132932983856
3383415,0,2.2234671614608366
1620224,0,4.407933001204554
1369579,1,1.8400675660626564
1908152,0,0.9436293439987149
2140467,1,1.0948906904684688
3180323,1,-0.3196113310525628
275319,1,3.1230162669079142
2568098,0,1.4663213523864482
412192,1,2.6679455446563303
1161834,1,2.511816383126923
2653020,1,-0.012251333423486388
1259169,1,3.2703844026498077
1490936,0,1.3798451431802208
2609671,1,2.290494716662265
3069025,0,1.3423428469136751
1110624,1,0.8738416488439424
1968029,1,0.7350632986852889
1941132,1,3.7276636804436842
1834869,0,-0.10418427965287386
2454779,0,1.816580826069897
429484,1,1.1158577056521768
1376349,1,2.04850159283704
430845,0,-0.08704803501060113
3380324,0,-0.35806060173147947
