sample_id,y0,y1
479891,2.109492957651123,2.079897092010233
1943865,1.4630189667606872,1.448396273367911
3442067,2.2099914779269954,2.183905542842156
2628135,2.4668532131855203,2.4372573475446297
2436315,1.7469491989616532,1.7208632638768138
2836564,2.458300257282638,2.4292844866575503
2597816,0.6728043115763751,0.6707091444492561
2508561,0.3010756612062505,0.29046805588376057
234991,1.9866755359722494,1.9591022789314179
1643087,1.4239605549577687,1.3978746198729293
3475913,2.62595826160709,2.5963623959661994
3859595,1.0339545823916898,1.0174467632575483
2891666,1.0728642914422073,1.0615528319221286
2235026,2.161804004264999,2.1322081386241085
3489157,2.4207248114638906,2.3975600108848716
2841014,1.6548661902347503,1.6361372010101272
3438683,1.595526225842636,1.5790249801956346
2113521,1.034010591097375,1.0148831518398889
1624840,2.1026713782153554,2.073075512574465
1496028,2.2955531193949934,2.265957253754103
3312891,0.7813546890034673,0.7691337856978224
1245402,2.012896916872996,1.9965037225533346
1878816,0.6335429492428095,0.6231218598048089
2004134,1.5098028497004752,1.4935690230106722
1467741,4.890648296293646,4.829410076879744
2866404,1.0011771079455785,0.9871540540895735
1103820,0.73183904362255,0.7293726307894091
3094206,1.2793092903370717,1.2605803011124483
3405389,1.9206131902531631,1.8910173246122726
1266377,2.1993971941233212,2.1734923911096136
3913357,0.0006662856039075238,-0.002563253679824018
2611247,1.4613185730777345,1.4361774920890933
2058524,2.6557603843835205,2.6261645187426295
1253667,1.1646973729620964,1.1454632072280517
454758,1.833527535499822,1.8074416004149825
3240656,-0.2573474915793577,-0.26014576668765677
1890302,1.0323757441790695,1.0136467549544463
650746,2.2816754980520626,2.252079632411172
2758627,-0.07361372609069297,-0.07543230737010354
2650141,2.290934552461608,2.265793471472967
1103028,2.0842245234926855,2.058319720478978
1684199,1.5663379967531867,1.5497477818518213
2472978,1.3866178173738692,1.367888828149246
249946,1.3607543494178846,1.3416248981670629
3073392,-0.2500333420851574,-0.251304619709243
2932253,4.27931799818001,4.227297386498426
1087466,2.146338924652247,2.121052069820971
2512240,1.9747906826536077,1.9496496016649665
3941229,1.170754078771494,1.1520250895468709
1470367,0.3866628707118629,0.3838645956035639
828616,1.6831820254126297,1.6535861597717392
3668906,1.141987594660284,1.1232586054356608
2403158,6.346952515999057,6.271757974201584
1532760,2.1026150242938533,2.076529089209014
2491977,1.7802351743746787,1.7574025592384797
1084731,24.450160255209852,24.145926197488365
2871291,0.9488472149946672,0.930118225770044
2726635,-0.03211248657849311,-0.0341043385595394
1150446,1.1813673075583953,1.156226226569754
839266,2.43666723897629,2.4070713733353992
3959106,1.1051871984867938,1.0864582092621706
3952711,1.3728763825253583,1.3566198325130359
3177757,1.066535017998789,1.0413939370101477
1386073,3.021114246095247,2.9950283110104077
2788923,1.6143798342283342,1.5949547089007228
526648,-0.5636230598816199,-0.5657182270087387
2167484,2.45882312060731,2.4292272549664196
424518,2.2274147189038946,2.197818853263004
3910722,0.9568418586120152,0.944549163160488
2391264,-0.028765054246923327,-0.031231467080064274
2531832,1.3418580031308445,1.3198524041575
1975316,2.42347752845214,2.3932210150162962
1280658,1.9517236693095172,1.924541811012366
2454922,0.13855932636197948,0.136400513392349
3547617,2.5733712766770136,2.543775411036123
1612591,1.6115969705951516,1.5921718452675402
890362,2.1660586472319583,2.1384853901911267
3102726,1.4520419071228092,1.433312917898186
1977721,0.828937641879784,0.8167050367637139
312409,0.781102268656032,0.7688813653503872
2405997,1.512567922951965,1.4907457500864714
3802055,0.2655547007922141,0.2634595336650952
3798572,0.06398808557303481,0.06152167273989387
3229650,1.263637648006908,1.2510767602739827
3090908,0.8801758177027109,0.8769462784189794
3321223,0.3784595848520711,0.37636441772495216
